gene_name,gene_id
Gm24537,ENSMUSG00000088575
mmu-mir-1191b,ENSMUSG00000105379
Mir6409,ENSMUSG00000098817
Gm15068,ENSMUSG00000094276
AC120787.3,ENSMUSG00000105988
G430049J08Rik,ENSMUSG00000096528
Zscan4f,ENSMUSG00000070828
Gm24620,ENSMUSG00000064558
Gm4763,ENSMUSG00000058717
Dnase1l2,ENSMUSG00000024136
Gm25702,ENSMUSG00000095939
Gm26054,ENSMUSG00000064971
Gm24756,ENSMUSG00000093572
Gm26204,ENSMUSG00000064840
Ighv3-1,ENSMUSG00000093838
Gm24078,ENSMUSG00000088809
Gm25281,ENSMUSG00000087895
Gm23997,ENSMUSG00000088680
Gm27970,ENSMUSG00000098298
Zfp503,ENSMUSG00000039081
Gm37527,ENSMUSG00000103788
Gm23222,ENSMUSG00000088742
Mir187,ENSMUSG00000065532
Mir3078,ENSMUSG00000092972
Gm37859,ENSMUSG00000103761
9230110C19Rik,ENSMUSG00000053070
Gm24381,ENSMUSG00000084646
Pomc,ENSMUSG00000020660
Mir467a-9,ENSMUSG00000095222
Gm24659,ENSMUSG00000094780
Gprin2,ENSMUSG00000071531
Tfdp1,ENSMUSG00000038482
D430013B06Rik,ENSMUSG00000103821
Gm24837,ENSMUSG00000089308
Gm14138,ENSMUSG00000081572
Gm26025,ENSMUSG00000089280
Gm26183,ENSMUSG00000088310
Gm22255,ENSMUSG00000096281
Mir143,ENSMUSG00000065445
Olfr1377,ENSMUSG00000061952
1010001N08Rik,ENSMUSG00000097222
Gm25488,ENSMUSG00000089353
Gm15195,ENSMUSG00000082500
BC053393,ENSMUSG00000046974
Slfn14,ENSMUSG00000082101
Csf3r,ENSMUSG00000028859
Gm23591,ENSMUSG00000088288
Gm23686,ENSMUSG00000096391
Gm23810,ENSMUSG00000092891
Olfr718-ps1,ENSMUSG00000090981
Mir7064,ENSMUSG00000098593
Gm26259,ENSMUSG00000077971
Cck,ENSMUSG00000032532
Gm22656,ENSMUSG00000077387
Gm28554,ENSMUSG00000101541
Gm22780,ENSMUSG00000077272
Gm28040,ENSMUSG00000098306
Gm24419,ENSMUSG00000088500
Gm23017,ENSMUSG00000095772
Gm11392,ENSMUSG00000097931
Gm23379,ENSMUSG00000096848
Tbx18,ENSMUSG00000032419
Gm22925,ENSMUSG00000092697
Mir466h,ENSMUSG00000077941
Tubb4b,ENSMUSG00000036752
RP24-364D22.3,ENSMUSG00000107972
Gm6277,ENSMUSG00000097440
Gm22606,ENSMUSG00000088915
Gm24496,ENSMUSG00000093959
4930535I16Rik,ENSMUSG00000096969
Gm14431,ENSMUSG00000095199
Gm24870,ENSMUSG00000096642
Gm5929,ENSMUSG00000091627
Nek10,ENSMUSG00000042567
Gm26070,ENSMUSG00000088125
Kbtbd3,ENSMUSG00000025893
Gm2071,ENSMUSG00000103245
n-R5s60,ENSMUSG00000065233
9930038B18Rik,ENSMUSG00000042976
Gm25284,ENSMUSG00000095531
Gm24933,ENSMUSG00000076950
Gm22786,ENSMUSG00000077274
Mir365-1,ENSMUSG00000065449
Gm15283,ENSMUSG00000087700
Gm24069,ENSMUSG00000077700
Mir6363,ENSMUSG00000098482
Katnb1,ENSMUSG00000031787
Gm27410,ENSMUSG00000098409
Adamts6,ENSMUSG00000046169
Snora69,ENSMUSG00000065642
Gm26658,ENSMUSG00000096934
Ccdc180,ENSMUSG00000035539
Gm26187,ENSMUSG00000088318
Gm12137,ENSMUSG00000080835
Gm27775,ENSMUSG00000098586
Mir744,ENSMUSG00000076460
CR938728.1,ENSMUSG00000105318
Gm23840,ENSMUSG00000080600
Gm960,ENSMUSG00000071691
Gm24352,ENSMUSG00000089591
Smim13,ENSMUSG00000091264
Sct,ENSMUSG00000038580
Gm25973,ENSMUSG00000065651
Gm26356,ENSMUSG00000088842
Gm24854,ENSMUSG00000088650
Gm22814,ENSMUSG00000088077
Tmem147,ENSMUSG00000006315
Cyp51,ENSMUSG00000001467
Gm26533,ENSMUSG00000097748
Scgb2b33,ENSMUSG00000101487
Gm23443,ENSMUSG00000064850
Gm24294,ENSMUSG00000088920
Med26,ENSMUSG00000045248
Baz2a,ENSMUSG00000040054
Mir670,ENSMUSG00000076335
Mir7220,ENSMUSG00000098247
Gm22427,ENSMUSG00000077110
Gm21608,ENSMUSG00000095637
mmu-mir-219b,ENSMUSG00000105010
Gm23439,ENSMUSG00000077480
Gm22339,ENSMUSG00000088343
Fam13b,ENSMUSG00000036501
Aldh3b1,ENSMUSG00000024885
Gm22208,ENSMUSG00000084607
Epdr1,ENSMUSG00000002808
Vps4a,ENSMUSG00000031913
Gm22301,ENSMUSG00000064590
Tipin,ENSMUSG00000032397
Snrpb,ENSMUSG00000027404
Gm28469,ENSMUSG00000100034
Spin2-ps4,ENSMUSG00000085877
Gm26823,ENSMUSG00000096926
Deb1,ENSMUSG00000032526
Mir465c-1,ENSMUSG00000095782
Gm4201,ENSMUSG00000095984
Gm26217,ENSMUSG00000092953
Gm16519,ENSMUSG00000066983
Gm26245,ENSMUSG00000095610
Gm27723,ENSMUSG00000098418
Gm23335,ENSMUSG00000080671
Gm24775,ENSMUSG00000088002
Gm14541,ENSMUSG00000084265
Mir467a-5,ENSMUSG00000094159
Fosb,ENSMUSG00000003545
AL626808.1,ENSMUSG00000106221
Gm26717,ENSMUSG00000097363
Sh3pxd2b,ENSMUSG00000040711
Gm22589,ENSMUSG00000075770
Gm23815,ENSMUSG00000065165
Gm25717,ENSMUSG00000089256
Sncg,ENSMUSG00000023064
Xkr9,ENSMUSG00000067813
Snora41,ENSMUSG00000064602
Gm26177,ENSMUSG00000094738
Gm12428,ENSMUSG00000082185
AC084073.1,ENSMUSG00000104989
Mir7236,ENSMUSG00000098981
Gm22618,ENSMUSG00000095857
Sumo1,ENSMUSG00000026021
Ndufa13,ENSMUSG00000036199
Lipt1,ENSMUSG00000037216
4921501E09Rik,ENSMUSG00000023350
Gm37619,ENSMUSG00000104162
AC161877.1,ENSMUSG00000104689
Mir26a-2,ENSMUSG00000065430
A830052D11Rik,ENSMUSG00000097413
Gm23895,ENSMUSG00000088733
Gm23173,ENSMUSG00000087786
Gm27817,ENSMUSG00000098683
Gm12241,ENSMUSG00000081749
Prdm9,ENSMUSG00000051977
Gm12154,ENSMUSG00000086738
Mir153,ENSMUSG00000065538
Mir5626,ENSMUSG00000093763
Gm25764,ENSMUSG00000077280
Gm23954,ENSMUSG00000087838
Gm25627,ENSMUSG00000065937
Pnmal2,ENSMUSG00000070802
Gm29553,ENSMUSG00000100103
Wdr82,ENSMUSG00000020257
Snord104,ENSMUSG00000065126
Alx4,ENSMUSG00000040310
Sema6b,ENSMUSG00000001227
4930532G15Rik,ENSMUSG00000097261
Dot1l,ENSMUSG00000061589
Gm24495,ENSMUSG00000093958
Gm25485,ENSMUSG00000095394
Gm22807,ENSMUSG00000064671
Gm22581,ENSMUSG00000065669
CT030734.1,ENSMUSG00000107324
Slc22a3,ENSMUSG00000023828
Tff2,ENSMUSG00000024028
4930455D15Rik,ENSMUSG00000097553
Gm29656,ENSMUSG00000101474
Tdg-ps,ENSMUSG00000047347
Gm24134,ENSMUSG00000065295
Gm22892,ENSMUSG00000089263
Loxl1,ENSMUSG00000032334
1700084M14Rik,ENSMUSG00000057805
Gm23894,ENSMUSG00000088732
RP23-131D6.4,ENSMUSG00000105787
Gm24240,ENSMUSG00000088410
Gm24611,ENSMUSG00000065206
Mir1953,ENSMUSG00000088491
n-R5s13,ENSMUSG00000070219
Gm2163,ENSMUSG00000095779
Gm16192,ENSMUSG00000086773
Snord59a,ENSMUSG00000064778
Ighv1-5,ENSMUSG00000096499
Defb8,ENSMUSG00000031471
Muc15,ENSMUSG00000050808
Gm24984,ENSMUSG00000077642
Gm26002,ENSMUSG00000075864
2310026I22Rik,ENSMUSG00000097710
Gm24733,ENSMUSG00000089488
Cxxc5,ENSMUSG00000046668
Gm12138,ENSMUSG00000082087
Gm22704,ENSMUSG00000064961
Gm12431,ENSMUSG00000082089
Gm29165,ENSMUSG00000099833
RP23-145H8.2,ENSMUSG00000106644
Gm27320,ENSMUSG00000099127
Gm38270,ENSMUSG00000103054
Gm25600,ENSMUSG00000088982
A930002H24Rik,ENSMUSG00000045506
Gm26163,ENSMUSG00000065726
Mybpc2,ENSMUSG00000038670
Ces2f,ENSMUSG00000062826
n-R5s113,ENSMUSG00000094801
Gm23031,ENSMUSG00000088623
Gm15956,ENSMUSG00000086935
Gm5224,ENSMUSG00000098210
Gm8604,ENSMUSG00000098189
Gm24890,ENSMUSG00000077577
Nebl,ENSMUSG00000053702
Gm11699,ENSMUSG00000083677
Gm23102,ENSMUSG00000065658
Snord34,ENSMUSG00000065878
2010110K18Rik,ENSMUSG00000097755
Abhd4,ENSMUSG00000040997
Klhl4,ENSMUSG00000025597
1700021L23Rik,ENSMUSG00000086955
Olfr1346,ENSMUSG00000054938
Gjc3,ENSMUSG00000056966
Elf3,ENSMUSG00000003051
Gm28473,ENSMUSG00000100946
Gm25323,ENSMUSG00000084504
Gm24975,ENSMUSG00000094807
Gm7541,ENSMUSG00000083505
Mir7083,ENSMUSG00000098473
Fbxl15,ENSMUSG00000025226
Mlh3,ENSMUSG00000021245
Scgb3a1,ENSMUSG00000064057
BC048609,ENSMUSG00000047733
Gm29506,ENSMUSG00000101227
Gm26135,ENSMUSG00000096191
Gm26538,ENSMUSG00000097507
Gm24763,ENSMUSG00000065622
Cyp1a1,ENSMUSG00000032315
Slc8a2,ENSMUSG00000030376
Slc35e2,ENSMUSG00000042202
Gm26480,ENSMUSG00000084568
Gm23771,ENSMUSG00000096829
Gm22562,ENSMUSG00000087959
RP23-130C18.4,ENSMUSG00000106880
Gabra6,ENSMUSG00000020428
Gm25634,ENSMUSG00000064601
Gm24051,ENSMUSG00000089247
Dnal1,ENSMUSG00000042523
Gm22398,ENSMUSG00000095209
4933415F23Rik,ENSMUSG00000073730
Mir152,ENSMUSG00000065515
Fam26d,ENSMUSG00000039508
AC026231.1,ENSMUSG00000104656
Gm26055,ENSMUSG00000064972
1700086O06Rik,ENSMUSG00000097080
Gm25863,ENSMUSG00000088874
Mir1187,ENSMUSG00000080586
Gm14917,ENSMUSG00000081659
Xlr3e-ps,ENSMUSG00000081940
Krtap19-9a,ENSMUSG00000048643
Gm4565,ENSMUSG00000096612
1700023F02Rik,ENSMUSG00000100000
mmu-mir-7238,ENSMUSG00000104958
Gm23459,ENSMUSG00000065193
Papss2,ENSMUSG00000024899
Gm14115,ENSMUSG00000081971
Vmn2r15,ENSMUSG00000091375
AC140325.2,ENSMUSG00000094741
AL590388.1,ENSMUSG00000106203
Mir343,ENSMUSG00000076315
Gm23948,ENSMUSG00000077218
Pan2,ENSMUSG00000005682
Mir3470a,ENSMUSG00000095323
Gm13103,ENSMUSG00000029451
Gm12432,ENSMUSG00000083577
Gm9022,ENSMUSG00000098157
Klhl20,ENSMUSG00000026705
Gm10096,ENSMUSG00000095887
Redrum,ENSMUSG00000096982
Gm23038,ENSMUSG00000065807
AL450395.1,ENSMUSG00000104809
Map1s,ENSMUSG00000019261
Gm22306,ENSMUSG00000064626
Gm14110,ENSMUSG00000084774
Gm26206,ENSMUSG00000064842
Gm28489,ENSMUSG00000100384
Mir344d-3,ENSMUSG00000095292
Gm23139,ENSMUSG00000094402
Btbd2,ENSMUSG00000003344
Gm5300,ENSMUSG00000098052
Gm22388,ENSMUSG00000088819
Gm12433,ENSMUSG00000082589
Gm26742,ENSMUSG00000097707
Gm2077,ENSMUSG00000103224
Ptges3l,ENSMUSG00000097487
Ankrd55,ENSMUSG00000049985
Gm24623,ENSMUSG00000064550
Dusp27,ENSMUSG00000026564
Mir718,ENSMUSG00000076127
Gm28894,ENSMUSG00000100821
5031414D18Rik,ENSMUSG00000034959
Mir1930,ENSMUSG00000089424
Gm25701,ENSMUSG00000095938
Gm28916,ENSMUSG00000101707
Kcnk18,ENSMUSG00000040901
Olfr866,ENSMUSG00000050803
Chrm4,ENSMUSG00000040495
Gm25833,ENSMUSG00000077325
Gm25596,ENSMUSG00000096841
AL590614.2,ENSMUSG00000105433
Gm25998,ENSMUSG00000093138
Gm26392,ENSMUSG00000094912
Scd4,ENSMUSG00000050195
Mir344d-1,ENSMUSG00000092847
Gm24261,ENSMUSG00000065678
Ccdc85c,ENSMUSG00000084883
Trav13n-2,ENSMUSG00000094779
Fnip1,ENSMUSG00000035992
Mir124a-1,ENSMUSG00000065597
Snord2,ENSMUSG00000088524
Gm4221,ENSMUSG00000096948
Gm22023,ENSMUSG00000077542
Tpp1,ENSMUSG00000030894
Gm24289,ENSMUSG00000088254
Gm25378,ENSMUSG00000077521
Jmjd4,ENSMUSG00000036819
Gm28326,ENSMUSG00000101100
Gm11556,ENSMUSG00000082531
Gm23305,ENSMUSG00000096185
Wnt8a,ENSMUSG00000012282
2610524H06Rik,ENSMUSG00000092486
Tmem38a,ENSMUSG00000031791
Ddx6,ENSMUSG00000032097
Gm26502,ENSMUSG00000096017
Gm24178,ENSMUSG00000089551
Scarna3a,ENSMUSG00000089536
Rapgef2,ENSMUSG00000062232
RP24-399A15.2,ENSMUSG00000105624
2810032G03Rik,ENSMUSG00000037735
Gm5819,ENSMUSG00000092097
Arhgef28,ENSMUSG00000021662
Gm26507,ENSMUSG00000097618
Mir501,ENSMUSG00000076251
Mir7011,ENSMUSG00000098655
RP23-402K14.8,ENSMUSG00000107995
Gm28017,ENSMUSG00000099322
Nrbp2,ENSMUSG00000075590
Olfr1242,ENSMUSG00000075085
3110056K07Rik,ENSMUSG00000085622
Gm2310,ENSMUSG00000095663
Gm16553,ENSMUSG00000089956
Cdhr5,ENSMUSG00000025497
RP23-407B16.4,ENSMUSG00000104646
RP24-147H20.2,ENSMUSG00000106045
Olfr871,ENSMUSG00000061457
Gm27299,ENSMUSG00000098618
Gm22148,ENSMUSG00000077633
Adgb,ENSMUSG00000050994
Gm24403,ENSMUSG00000077804
Snx33,ENSMUSG00000032733
Gm17074,ENSMUSG00000090865
Raxos1,ENSMUSG00000097907
Ffar3,ENSMUSG00000019429
Gm22273,ENSMUSG00000077228
Gm23623,ENSMUSG00000064395
n-R5s125,ENSMUSG00000096092
Gm25334,ENSMUSG00000088661
Gm25693,ENSMUSG00000093184
Pmel,ENSMUSG00000025359
AL772372.1,ENSMUSG00000106890
Nkx2-2,ENSMUSG00000027434
Gm26106,ENSMUSG00000087879
Glrx3,ENSMUSG00000031068
Gm25341,ENSMUSG00000088086
Armc3,ENSMUSG00000037683
RP24-364D22.4,ENSMUSG00000108259
Gm25722,ENSMUSG00000088123
Gm23812,ENSMUSG00000092897
Gm22421,ENSMUSG00000064992
Gm26910,ENSMUSG00000097835
Gm15968,ENSMUSG00000081596
Gm23382,ENSMUSG00000088303
Gm5493,ENSMUSG00000098164
mmu-mir-219c,ENSMUSG00000105964
Gm25492,ENSMUSG00000088008
Rpl10,ENSMUSG00000008682
Gm22118,ENSMUSG00000093334
Fgf13,ENSMUSG00000031137
Mir193b,ENSMUSG00000076972
4933435F18Rik,ENSMUSG00000086978
Phf23,ENSMUSG00000018572
Col4a3bp,ENSMUSG00000021669
Vps13a,ENSMUSG00000046230
Kpna2,ENSMUSG00000018362
Trat1,ENSMUSG00000030775
Gm25212,ENSMUSG00000096300
Gm27601,ENSMUSG00000098999
C7,ENSMUSG00000079105
Gm10228,ENSMUSG00000068074
Olfr527,ENSMUSG00000062782
Gm23865,ENSMUSG00000088348
Sftpd,ENSMUSG00000021795
Gm10532,ENSMUSG00000097712
Gm24781,ENSMUSG00000088261
Mir466b-3,ENSMUSG00000076994
Gm22120,ENSMUSG00000093331
Gm23389,ENSMUSG00000077413
Gm23926,ENSMUSG00000064407
Mir1197,ENSMUSG00000080687
n-R5s92,ENSMUSG00000094630
Mir680-2,ENSMUSG00000076117
Gm24701,ENSMUSG00000095998
Gm22615,ENSMUSG00000094815
Gm24567,ENSMUSG00000094515
Traj56,ENSMUSG00000076877
Gm27542,ENSMUSG00000099244
Gm23846,ENSMUSG00000065769
Gm27343,ENSMUSG00000088139
A330094K24Rik,ENSMUSG00000097666
Gm28249,ENSMUSG00000101743
Gm24726,ENSMUSG00000088857
Zfp641,ENSMUSG00000022987
Mir6387,ENSMUSG00000098480
Leo1,ENSMUSG00000042487
Gm20827,ENSMUSG00000100196
Mir130a,ENSMUSG00000065484
Gm26158,ENSMUSG00000089598
Mir1905,ENSMUSG00000084728
Gm25705,ENSMUSG00000065053
Gm26311,ENSMUSG00000088397
Gm21959,ENSMUSG00000096216
1500011B03Rik,ENSMUSG00000072694
Gm25084,ENSMUSG00000096817
NCBP2-AS2,ENSMUSG00000107002
Gm26181,ENSMUSG00000088312
Mfsd2b,ENSMUSG00000037336
Gm27893,ENSMUSG00000098848
Parva,ENSMUSG00000030770
Gm23042,ENSMUSG00000065800
Gm23213,ENSMUSG00000084664
Tmc2,ENSMUSG00000060332
Gm22768,ENSMUSG00000088991
Gm23208,ENSMUSG00000089291
4930445N18Rik,ENSMUSG00000097738
Sln,ENSMUSG00000042045
Gm23011,ENSMUSG00000077336
Gm25793,ENSMUSG00000065221
Mir704,ENSMUSG00000076060
Gm15327,ENSMUSG00000085204
Vmn1r199,ENSMUSG00000069292
Gpr162,ENSMUSG00000038390
Gm23172,ENSMUSG00000087785
Gm8894,ENSMUSG00000060680
Gm22817,ENSMUSG00000088073
Mir328,ENSMUSG00000070130
Gm10093,ENSMUSG00000061062
n-R5s107,ENSMUSG00000096367
Slc16a10,ENSMUSG00000019838
Cyp2c69,ENSMUSG00000092008
Gm26825,ENSMUSG00000097554
Gm25326,ENSMUSG00000095085
Gm4349,ENSMUSG00000097532
Gm29042,ENSMUSG00000101247
Rpl26-ps2,ENSMUSG00000066489
Gm22308,ENSMUSG00000096124
Olfr535,ENSMUSG00000063230
Mir3473c,ENSMUSG00000093003
Gm23243,ENSMUSG00000094310
Gm27198,ENSMUSG00000098630
Gm22266,ENSMUSG00000077199
Gm36965,ENSMUSG00000103936
Hapln1,ENSMUSG00000021613
Mir3088,ENSMUSG00000092832
Mir224,ENSMUSG00000065542
Gm22863,ENSMUSG00000096660
Mir31,ENSMUSG00000065408
Aplp2,ENSMUSG00000031996
Mir7664,ENSMUSG00000099320
Gm22277,ENSMUSG00000087829
Gm22762,ENSMUSG00000088020
Gm26375,ENSMUSG00000095184
Zfp708,ENSMUSG00000058883
Olfr651,ENSMUSG00000073928
Mc4r,ENSMUSG00000047259
4831440E17Rik,ENSMUSG00000097236
Sctr,ENSMUSG00000026387
Gm23141,ENSMUSG00000094407
Pax1,ENSMUSG00000037034
Gm25754,ENSMUSG00000094946
Gm22978,ENSMUSG00000064541
Gm23588,ENSMUSG00000088284
Sema5b,ENSMUSG00000052133
AC161588.1,ENSMUSG00000107229
Gm24357,ENSMUSG00000064797
Gm25904,ENSMUSG00000089116
Gm13151,ENSMUSG00000078498
Gm27602,ENSMUSG00000099130
Dhps,ENSMUSG00000060038
RP23-120C8.5,ENSMUSG00000105500
Mir3092,ENSMUSG00000092695
Gm24281,ENSMUSG00000077422
Gm29376,ENSMUSG00000101955
Mmgt1,ENSMUSG00000061273
Ado,ENSMUSG00000057134
Golga3,ENSMUSG00000029502
Gm24624,ENSMUSG00000064551
Pou4f2,ENSMUSG00000031688
Gm24681,ENSMUSG00000089385
Gpr150,ENSMUSG00000045509
Mir6928,ENSMUSG00000098415
Gm27585,ENSMUSG00000098667
Gm26894,ENSMUSG00000097453
Gm8145,ENSMUSG00000084218
Gm28020,ENSMUSG00000088364
Cckbr,ENSMUSG00000030898
Trip13,ENSMUSG00000021569
Gm29198,ENSMUSG00000100292
Sbpl,ENSMUSG00000024125
RP24-95O4.1,ENSMUSG00000106320
Mir6946,ENSMUSG00000098602
Olfr58,ENSMUSG00000058659
1700017B05Rik,ENSMUSG00000032300
Gm20503,ENSMUSG00000092345
RP23-255N3.6,ENSMUSG00000106401
Gm23910,ENSMUSG00000077785
Nudt14,ENSMUSG00000002804
Gm25826,ENSMUSG00000087715
Gm28427,ENSMUSG00000099628
Gm16024,ENSMUSG00000085063
Calhm1,ENSMUSG00000079258
Gm27852,ENSMUSG00000098476
Gm26582,ENSMUSG00000097479
Ckb,ENSMUSG00000001270
Ilf3,ENSMUSG00000032178
Nol8,ENSMUSG00000021392
RP24-294K15.4,ENSMUSG00000106688
Gm24805,ENSMUSG00000096704
Cdc37,ENSMUSG00000019471
Gm29730,ENSMUSG00000103521
RP24-95O4.6,ENSMUSG00000106570
Gm9938,ENSMUSG00000054178
Mir34c,ENSMUSG00000065587
Gm22327,ENSMUSG00000089524
Mir467a-8,ENSMUSG00000096512
Ubn1,ENSMUSG00000039473
Gm22723,ENSMUSG00000095176
Olfr556,ENSMUSG00000073969
Gm12484,ENSMUSG00000086987
Gm24580,ENSMUSG00000077153
Gm22959,ENSMUSG00000084463
Nthl1,ENSMUSG00000041429
Gm22687,ENSMUSG00000088926
Gm6345,ENSMUSG00000096964
Gm28915,ENSMUSG00000100275
4932430I15Rik,ENSMUSG00000097135
C330007P06Rik,ENSMUSG00000006423
Arpc5l,ENSMUSG00000026755
Gm23901,ENSMUSG00000088195
Gm28630,ENSMUSG00000102120
Gm11198,ENSMUSG00000082304
Gm26483,ENSMUSG00000088641
Gm25595,ENSMUSG00000076228
AI646519,ENSMUSG00000087521
Gm7367,ENSMUSG00000047370
Gm17538,ENSMUSG00000091058
Carns1,ENSMUSG00000075289
Olfr859,ENSMUSG00000095448
Gm23993,ENSMUSG00000088103
1700031P21Rik,ENSMUSG00000100315
Gm22558,ENSMUSG00000087951
Ube2t,ENSMUSG00000026429
n-R5s98,ENSMUSG00000084498
Gm24883,ENSMUSG00000089016
Gm14109,ENSMUSG00000083126
9030612E09Rik,ENSMUSG00000045008
Gm23066,ENSMUSG00000088862
Tmem120b,ENSMUSG00000054434
Mos,ENSMUSG00000078365
Hmgb1-rs16,ENSMUSG00000099773
RP24-294K15.5,ENSMUSG00000107043
Mir19a,ENSMUSG00000065416
Gm26808,ENSMUSG00000097489
Gm23405,ENSMUSG00000064476
RP23-480P21.3,ENSMUSG00000105356
mmu-mir-9-1,ENSMUSG00000106493
Gm5453,ENSMUSG00000062461
Gm22667,ENSMUSG00000089343
mmu-mir-7215,ENSMUSG00000105329
Mir6997,ENSMUSG00000098453
Gm15056,ENSMUSG00000082976
Gm27588,ENSMUSG00000098664
Gm14107,ENSMUSG00000080844
Gm23862,ENSMUSG00000093929
RP23-297M4.7,ENSMUSG00000106825
Mir6942,ENSMUSG00000098790
Cdc42ep1,ENSMUSG00000049521
Gm22968,ENSMUSG00000088580
Gm26469,ENSMUSG00000080415
Gm26718,ENSMUSG00000097367
Ddb1,ENSMUSG00000024740
Gm27427,ENSMUSG00000098920
Gm24415,ENSMUSG00000095422
Ust,ENSMUSG00000047712
Mir293,ENSMUSG00000078035
4930486L24Rik,ENSMUSG00000050345
Gm13784,ENSMUSG00000084243
Gm5797,ENSMUSG00000072726
Mir686,ENSMUSG00000076128
Hsd17b3,ENSMUSG00000033122
Utp20,ENSMUSG00000004356
Mir7005,ENSMUSG00000098735
Gm21750,ENSMUSG00000096463
RP23-408K8.3,ENSMUSG00000104578
Gm22343,ENSMUSG00000084597
Gm26711,ENSMUSG00000097904
Gm22205,ENSMUSG00000084604
Tmod3,ENSMUSG00000058587
Gm25017,ENSMUSG00000094753
Cd276,ENSMUSG00000035914
Spcs2,ENSMUSG00000035227
Gm27284,ENSMUSG00000098820
Gm22774,ENSMUSG00000076038
Gm27995,ENSMUSG00000098399
Gm24117,ENSMUSG00000077161
Gm27688,ENSMUSG00000098491
Gm22693,ENSMUSG00000092790
Gm28517,ENSMUSG00000101472
Gm22661,ENSMUSG00000077380
Olfr328,ENSMUSG00000057654
Gm22202,ENSMUSG00000089233
Gm26515,ENSMUSG00000097152
Gm27803,ENSMUSG00000099151
Gm22906,ENSMUSG00000092932
Gm22893,ENSMUSG00000089262
Gng10,ENSMUSG00000038607
n-R5s24,ENSMUSG00000084467
Hhipl1,ENSMUSG00000021260
Gm25037,ENSMUSG00000093159
Gm27646,ENSMUSG00000098364
Gm9797,ENSMUSG00000045455
AC125178.2,ENSMUSG00000095076
Slc22a19,ENSMUSG00000024757
Gm15466,ENSMUSG00000081657
Atg4a,ENSMUSG00000079418
Mir222,ENSMUSG00000065471
Sh2d1b2,ENSMUSG00000073494
Gm23697,ENSMUSG00000077085
Gm26355,ENSMUSG00000088845
Gm22135,ENSMUSG00000089377
Gm26745,ENSMUSG00000097213
AC154241.1,ENSMUSG00000105411
Gm27486,ENSMUSG00000099144
Vmn2r-ps13,ENSMUSG00000093767
Mir5128,ENSMUSG00000092958
Mir344d-2,ENSMUSG00000096893
Gm25226,ENSMUSG00000088823
Gm23933,ENSMUSG00000096291
Gm24263,ENSMUSG00000096249
Gm15467,ENSMUSG00000081594
Fam3b,ENSMUSG00000022938
Olfr33,ENSMUSG00000066273
Gm23557,ENSMUSG00000088445
Gm25370,ENSMUSG00000088784
Pald1,ENSMUSG00000020092
Hddc2,ENSMUSG00000000295
Zmat4,ENSMUSG00000037492
Frs2,ENSMUSG00000020170
B3gntl1,ENSMUSG00000046605
n-R5s61,ENSMUSG00000084660
Mir7016,ENSMUSG00000098422
Dync1li2,ENSMUSG00000035770
Gm22649,ENSMUSG00000092875
n-R5s143,ENSMUSG00000095645
Hspb6,ENSMUSG00000036854
Pnn,ENSMUSG00000020994
Surf1,ENSMUSG00000015790
Gm37200,ENSMUSG00000103062
Gm27645,ENSMUSG00000098367
Gm25735,ENSMUSG00000092905
Gm27011,ENSMUSG00000098184
RP24-162F23.9,ENSMUSG00000105422
Mov10l1,ENSMUSG00000015365
AC069308.2,ENSMUSG00000105825
Gm28411,ENSMUSG00000099811
Csf2rb2,ENSMUSG00000071714
Gm22535,ENSMUSG00000088799
Gm38111,ENSMUSG00000102939
Gm24017,ENSMUSG00000095027
Ifitm5,ENSMUSG00000025489
Mrpl43,ENSMUSG00000025208
Mir221,ENSMUSG00000065422
Gm26678,ENSMUSG00000097599
Astx6,ENSMUSG00000095005
Mir199a-1,ENSMUSG00000065547
Plekhn1,ENSMUSG00000078485
Gm9955,ENSMUSG00000054745
Gm24927,ENSMUSG00000065331
Zfp523,ENSMUSG00000024220
Gm23682,ENSMUSG00000096067
Gm23180,ENSMUSG00000089311
Gm25291,ENSMUSG00000084744
mmu-mir-7686,ENSMUSG00000105165
Scgb2b31-ps,ENSMUSG00000100903
Pomgnt2,ENSMUSG00000066235
Gm37041,ENSMUSG00000102569
Gm25110,ENSMUSG00000080334
Gm27985,ENSMUSG00000099173
Gm22598,ENSMUSG00000088225
Gm24476,ENSMUSG00000088062
Gm6634,ENSMUSG00000097252
Gm24165,ENSMUSG00000064652
Gm23154,ENSMUSG00000093065
Igkv12-42,ENSMUSG00000105915
Mir5108,ENSMUSG00000093017
Gm23854,ENSMUSG00000089003
1700030M09Rik,ENSMUSG00000097424
Gm11295,ENSMUSG00000084038
Gm25021,ENSMUSG00000093902
Gm27538,ENSMUSG00000099243
Evi2a,ENSMUSG00000078771
Scarna17,ENSMUSG00000088689
Mir7680,ENSMUSG00000098400
Mir6335,ENSMUSG00000098734
Olfr224,ENSMUSG00000059279
n-R5s43,ENSMUSG00000084688
Gm11470,ENSMUSG00000082665
Gm26153,ENSMUSG00000088058
Gm20924,ENSMUSG00000095785
n-R5s202,ENSMUSG00000077705
Gm25610,ENSMUSG00000077204
2010107G12Rik,ENSMUSG00000029847
Gm23050,ENSMUSG00000095980
1700057H15Rik,ENSMUSG00000084757
Gm23777,ENSMUSG00000089619
Gm29007,ENSMUSG00000101067
Gm5244,ENSMUSG00000091014
Mgat4e,ENSMUSG00000046367
Gm23408,ENSMUSG00000089148
Gm5422,ENSMUSG00000039684
